datetime,tempmax,tempmin,temp,humidity,precip,windspeed,solarradiation
2018-12-07,19.3,10.0,14.4,72.0,0.7,21.9,202.1
2018-12-08,20.3,9.0,13.6,71.3,0.0,18.4,200.7
2018-12-09,20.3,7.0,13.0,78.9,0.3,18.2,224.4
2018-12-10,21.3,6.0,13.7,72.8,0.0,23.6,233.1
2018-12-11,19.1,8.0,13.7,73.3,0.0,22.0,180.9
2018-12-12,18.3,9.0,14.0,75.1,0.8,18.0,197.4
2018-12-13,19.3,9.1,13.7,74.4,0.7,21.7,217.9
2018-12-14,18.4,8.0,13.1,77.7,2.3,17.8,167.6
2018-12-15,21.3,5.1,13.4,66.9,1.2,23.8,207.7
2018-12-16,21.3,6.0,13.0,71.4,0.0,16.9,241.6
2018-12-17,21.3,5.5,13.2,69.7,0.3,18.0,228.6
2018-12-18,21.3,5.0,13.0,76.8,1.6,20.6,179.2
2018-12-19,19.3,8.0,13.1,70.1,0.9,21.8,177.2
2018-12-20,20.3,7.0,12.9,71.5,0.0,16.3,236.6
2018-12-21,21.1,9.0,14.6,73.5,0.7,18.2,218.0
2018-12-22,20.5,7.0,13.6,63.7,0.0,14.9,257.3
2018-12-23,21.3,6.0,12.9,70.4,0.1,16.4,222.0
2018-12-24,23.0,7.0,13.4,71.1,0.1,21.7,228.0
2018-12-25,21.3,5.0,13.1,56.3,0.0,23.8,242.8
2018-12-26,22.2,5.4,13.7,59.8,0.0,18.3,235.7
2018-12-27,18.5,8.0,13.1,70.2,0.1,21.7,178.6
2018-12-28,20.3,4.0,12.7,69.1,0.0,21.9,238.1
2018-12-29,20.3,5.8,13.8,66.6,0.0,24.1,232.1
2018-12-30,22.1,5.0,13.4,65.4,0.0,25.4,241.9
2018-12-31,21.2,4.0,12.6,64.9,0.0,23.6,212.2
2019-01-01,22.3,6.1,14.1,59.0,0.0,25.6,215.2
2019-01-02,21.3,7.0,14.2,56.7,0.0,28.9,252.6
2019-01-03,17.5,8.0,13.2,66.8,0.0,27.5,170.4
2019-01-04,21.3,6.8,13.8,66.1,0.6,27.2,209.0
2019-01-05,23.2,4.0,13.6,75.4,1.7,18.4,188.3
2019-01-06,20.3,9.0,14.3,76.0,8.1,21.9,161.1
2019-01-07,21.3,9.9,13.9,79.1,3.9,23.7,167.5
2019-01-08,20.4,6.5,13.9,75.7,4.9,25.4,215.6
2019-01-09,21.2,7.9,13.6,75.7,5.0,27.2,162.8
2019-01-10,18.3,11.0,14.0,77.9,9.5,25.6,179.3
2019-01-11,19.3,11.0,14.0,78.8,4.2,25.4,190.1
2019-01-12,19.3,7.0,13.0,78.5,9.1,23.4,149.5
2019-01-13,19.4,9.0,14.1,74.0,6.2,20.7,179.9
2019-01-14,18.4,11.0,14.3,72.6,1.3,17.0,212.1
2019-01-15,20.4,9.4,14.5,69.3,0.6,23.8,187.2
2019-01-16,19.2,8.4,13.9,70.6,1.1,16.2,171.1
2019-01-17,22.1,9.0,14.1,70.2,0.6,14.4,221.3
2019-01-18,19.3,8.4,14.1,70.1,0.8,21.7,208.2
2019-01-19,21.2,10.0,15.2,65.7,0.2,18.2,222.9
2019-01-20,20.2,11.0,14.8,69.2,1.0,21.7,149.7
2019-01-21,19.4,7.0,13.2,73.4,0.6,18.1,228.5
2019-01-22,19.0,11.8,14.7,67.7,0.3,21.7,223.2
2019-01-23,18.4,11.0,15.4,62.9,0.0,23.8,199.8
2019-01-24,23.2,10.0,16.2,60.9,0.0,27.7,218.2
2019-01-25,22.1,8.1,14.8,73.9,0.8,21.6,156.7
2019-01-26,22.3,8.0,14.8,72.3,0.2,21.9,224.3
2019-01-27,21.3,7.1,13.9,77.2,1.0,22.1,221.6
2019-01-28,20.3,8.0,14.0,78.4,10.4,27.8,167.6
2019-01-29,19.4,11.0,14.3,78.1,5.2,21.8,165.6
2019-01-30,20.3,5.0,13.5,80.5,3.7,25.2,165.5
2019-01-31,20.3,9.0,13.9,82.7,2.1,55.0,218.5
2019-02-01,22.3,11.4,15.3,77.2,3.9,24.5,194.0
2019-02-02,22.3,11.0,15.2,78.1,4.8,21.9,183.7
2019-02-03,23.3,8.0,14.1,70.1,0.0,21.6,238.8
2019-02-04,20.3,7.5,14.1,74.5,3.9,20.7,225.2
2019-02-05,19.3,10.0,14.0,81.0,5.7,12.8,193.8
2019-02-06,19.3,8.0,13.9,77.0,6.4,20.1,163.4
2019-02-07,19.3,9.9,14.7,74.6,9.4,20.6,175.2
2019-02-08,22.2,11.9,15.4,75.2,5.0,29.0,199.8
2019-02-09,21.3,12.0,15.3,79.4,6.8,20.1,188.5
2019-02-10,21.4,8.0,14.1,78.9,3.3,21.9,218.8
2019-02-11,21.4,9.0,14.6,75.6,2.2,20.0,219.5
2019-02-12,23.2,7.0,14.2,75.2,1.7,18.2,222.4
2019-02-13,23.3,6.0,14.3,75.1,0.9,25.1,246.0
2019-02-14,21.1,8.4,14.7,75.8,1.3,23.7,229.6
2019-02-15,24.0,6.0,15.1,71.1,0.7,24.0,263.3
2019-02-16,21.3,10.8,15.5,70.5,1.8,21.9,211.9
2019-02-17,21.3,9.8,15.3,71.0,3.1,23.7,216.8
2019-02-18,19.2,12.0,14.7,83.5,10.2,17.9,146.8
2019-02-19,20.4,11.0,15.0,76.8,7.2,21.9,162.5
2019-02-20,20.4,11.9,15.0,76.1,1.9,18.4,206.1
2019-02-21,21.3,10.4,15.6,66.1,1.8,27.8,212.6
2019-02-22,23.3,8.5,15.1,69.8,3.2,20.1,216.2
2019-02-23,23.3,9.5,14.9,75.3,2.6,105.5,216.1
2019-02-24,18.4,12.0,14.6,81.8,14.2,13.0,184.3
2019-02-25,20.4,11.0,15.2,77.3,7.0,25.5,221.4
2019-02-26,19.4,9.3,13.8,70.9,4.7,18.0,210.8
2019-02-27,19.4,11.0,13.9,74.5,5.2,16.5,171.6
2019-02-28,21.3,11.0,15.2,69.6,0.6,21.9,232.5
2019-03-01,22.3,10.0,14.5,76.1,1.6,18.1,227.7
2019-03-02,20.3,10.8,14.0,79.3,15.9,13.2,125.2
2019-03-03,19.3,11.0,14.5,81.4,30.9,17.9,89.6
2019-03-04,21.5,10.0,14.6,81.5,3.2,27.1,206.1
2019-03-05,20.5,11.8,15.5,77.5,11.5,21.9,132.7
2019-03-06,22.3,12.0,16.1,75.8,2.3,23.7,191.4
2019-03-07,21.3,10.4,14.7,78.2,3.2,23.7,202.6
2019-03-08,19.4,10.0,14.7,72.7,0.4,21.8,239.1
2019-03-09,21.3,11.0,15.3,70.9,1.9,27.1,160.5
2019-03-10,27.3,12.0,16.1,69.8,5.7,21.8,159.4
2019-03-11,20.0,12.8,15.5,74.4,5.6,14.6,166.0
2019-03-12,19.3,12.0,15.2,79.0,6.0,16.9,172.6
2019-03-13,21.1,12.8,15.8,75.5,4.6,20.3,128.8
2019-03-14,20.4,12.0,15.5,74.4,5.3,16.4,132.7
2019-03-15,21.8,12.0,15.3,76.9,6.5,21.9,193.7
2019-03-16,20.3,10.8,15.0,73.7,3.1,17.8,183.9
2019-03-17,20.4,12.0,15.6,68.9,1.3,16.6,229.9
2019-03-18,20.3,11.3,15.2,73.8,1.9,21.9,198.1
2019-03-19,19.3,12.0,15.1,74.4,3.7,18.4,131.8
2019-03-20,16.3,11.9,13.5,88.7,11.7,14.4,104.5
2019-03-21,20.1,11.0,14.4,83.0,8.3,14.4,154.3
2019-03-22,19.3,11.0,14.1,83.9,6.7,21.6,180.0
2019-03-23,18.3,12.0,14.7,83.1,6.7,16.1,201.5
2019-03-24,19.2,11.0,15.1,70.7,6.6,18.2,167.4
2019-03-25,22.3,7.9,14.4,74.1,3.0,25.4,204.0
2019-03-26,22.3,10.0,14.9,74.7,2.6,21.9,201.9
2019-03-27,21.3,10.0,15.6,68.0,0.2,18.0,229.2
2019-03-28,21.2,10.9,15.0,72.7,2.9,18.0,205.1
2019-03-29,20.1,12.9,15.0,78.8,19.7,21.9,95.9
2019-03-30,18.3,12.0,14.8,80.9,4.2,14.4,144.8
2019-03-31,20.2,11.0,16.1,71.3,1.0,18.0,195.7
2019-04-01,20.3,12.0,15.2,80.6,3.1,21.7,206.9
2019-04-02,18.3,10.0,13.8,86.6,5.8,22.2,150.4
2019-04-03,19.3,10.8,14.6,81.8,5.2,24.1,192.6
2019-04-04,20.3,12.4,15.8,78.9,12.5,23.4,164.2
2019-04-05,21.3,13.0,16.0,79.7,3.6,27.7,142.5
2019-04-06,21.3,12.9,16.2,77.0,3.4,27.1,192.6
2019-04-07,20.3,12.0,16.1,71.9,5.8,20.5,180.3
2019-04-08,22.2,10.1,15.4,71.5,0.2,25.4,241.4
2019-04-09,19.3,11.9,14.8,78.9,2.1,20.2,186.1
2019-04-10,19.3,10.4,14.8,77.6,7.0,14.6,209.4
2019-04-11,20.3,12.0,15.5,79.4,1.9,16.9,207.2
2019-04-12,20.3,11.0,15.4,75.4,0.8,17.9,195.6
2019-04-13,20.3,11.0,15.5,70.2,1.0,21.6,216.2
2019-04-14,23.8,8.9,14.7,78.0,2.7,25.4,228.2
2019-04-15,19.1,11.3,14.4,81.4,9.3,22.3,140.7
2019-04-16,20.2,11.1,15.4,76.9,3.7,21.6,187.1
2019-04-17,19.2,10.0,14.5,79.6,4.6,18.0,156.6
2019-04-18,18.1,12.8,14.5,84.4,18.9,20.1,78.3
2019-04-19,21.2,9.0,14.0,85.1,4.3,17.9,166.7
2019-04-20,19.1,12.0,14.7,85.8,8.0,17.8,159.4
2019-04-21,19.3,11.8,14.5,84.6,10.0,17.9,173.7
2019-04-22,19.3,11.8,13.9,86.5,15.5,17.9,120.2
2019-04-23,21.3,11.0,15.1,80.2,22.1,17.9,193.6
2019-04-24,20.2,12.9,14.8,85.5,49.1,16.2,78.9
2019-04-25,21.0,10.0,15.2,77.6,1.5,20.1,161.0
2019-04-26,21.2,11.9,15.0,80.4,3.0,22.0,155.7
2019-04-27,20.2,12.0,16.1,72.5,2.0,18.0,191.8
2019-04-28,19.4,11.1,15.2,75.8,1.0,25.5,192.1
2019-04-29,19.4,11.0,15.5,65.5,0.3,28.6,186.4
2019-04-30,20.3,9.8,14.7,61.7,0.0,20.7,216.8
2019-05-01,22.3,7.2,15.3,57.7,0.0,21.7,293.4
2019-05-02,18.4,8.0,14.3,68.3,0.0,21.6,219.0
2019-05-03,20.0,10.0,14.8,73.0,1.2,21.8,188.3
2019-05-04,19.3,11.0,14.7,74.9,1.3,18.2,191.5
2019-05-05,21.2,12.0,16.3,67.5,1.9,22.0,203.8
2019-05-06,21.1,14.3,16.6,61.6,0.1,27.1,168.1
2019-05-07,22.3,12.0,16.4,67.7,0.0,23.6,208.9
2019-05-08,18.3,12.0,15.0,79.3,4.9,18.0,137.5
2019-05-09,19.1,12.0,14.2,85.3,12.1,13.4,79.5
2019-05-10,19.3,11.8,14.7,80.4,2.0,18.0,205.8
2019-05-11,19.3,11.8,14.7,83.2,4.0,14.7,183.7
2019-05-12,19.4,11.0,14.7,77.0,2.0,18.2,195.5
2019-05-13,20.3,12.0,14.9,82.0,5.5,18.3,141.6
2019-05-14,19.2,12.0,15.1,78.9,5.3,18.2,116.8
2019-05-15,20.3,11.0,15.1,70.7,5.6,21.9,124.8
2019-05-16,19.5,10.8,14.0,83.0,2.6,23.6,148.2
2019-05-17,18.2,11.1,14.5,83.0,4.0,14.6,138.8
2019-05-18,19.3,8.4,13.9,84.0,4.1,18.0,191.6
2019-05-19,19.3,11.9,15.0,81.2,20.8,12.8,101.3
2019-05-20,18.2,12.0,14.9,77.4,11.4,18.0,160.1
2019-05-21,20.1,10.0,14.9,72.1,0.3,21.9,209.7
2019-05-22,20.3,11.0,15.4,74.2,0.5,14.4,183.6
2019-05-23,18.2,10.0,13.8,86.4,12.2,18.2,142.7
2019-05-24,18.3,11.0,14.4,81.9,9.9,14.8,189.8
2019-05-25,18.1,10.0,14.0,84.8,2.8,20.2,157.9
2019-05-26,19.4,10.0,13.9,82.3,2.8,20.7,194.9
2019-05-27,20.1,9.9,13.9,86.0,0.7,14.5,197.2
2019-05-28,18.0,9.0,14.0,82.7,1.6,11.1,178.4
2019-05-29,20.4,10.0,14.5,82.0,0.8,21.6,210.5
2019-05-30,17.9,9.4,14.0,85.1,0.6,21.6,207.1
2019-05-31,21.3,11.3,14.5,86.7,5.5,17.8,190.0
2019-06-01,17.2,11.8,13.6,88.6,23.6,14.4,70.7
2019-06-02,20.3,11.3,14.9,77.8,1.0,20.1,203.1
2019-06-03,18.3,11.0,14.5,74.9,2.0,23.6,165.1
2019-06-04,20.3,10.0,14.9,72.2,0.0,27.7,213.4
2019-06-05,21.3,11.0,16.1,64.6,2.9,26.6,242.5
2019-06-06,16.2,11.0,14.0,78.2,1.0,17.8,104.5
2019-06-07,18.3,11.0,14.6,78.3,1.2,17.9,197.3
2019-06-08,20.1,10.1,14.6,76.1,3.4,20.2,154.6
2019-06-09,20.3,11.0,15.1,71.1,2.6,20.6,142.6
2019-06-10,21.3,12.0,14.4,83.3,12.1,21.8,100.4
2019-06-11,19.3,11.0,14.9,76.6,6.5,20.7,167.6
2019-06-12,18.3,11.3,14.2,80.4,2.0,14.3,123.6
2019-06-13,19.3,11.0,14.5,78.6,4.2,14.4,170.0
2019-06-14,19.4,11.0,15.0,78.1,2.4,25.3,163.0
2019-06-15,21.1,9.9,15.6,68.5,0.7,22.0,229.8
2019-06-16,19.3,11.0,15.1,67.1,0.3,22.0,154.6
2019-06-17,20.2,10.1,15.7,68.0,1.8,32.7,105.7
2019-06-18,18.3,12.0,15.1,71.3,0.6,28.9,124.7
2019-06-19,20.2,11.0,15.1,70.3,1.5,32.3,144.0
2019-06-20,18.3,12.0,14.8,73.8,2.0,35.6,104.6
2019-06-21,18.2,11.0,14.2,76.7,4.2,25.3,92.1
2019-06-22,18.2,11.0,14.5,75.4,1.4,22.0,118.5
2019-06-23,19.1,11.0,14.5,73.1,1.3,28.9,157.2
2019-06-24,16.2,10.0,13.1,84.1,4.1,14.5,69.2
2019-06-25,20.1,9.3,14.0,78.4,0.7,14.9,196.2
2019-06-26,20.3,11.0,15.5,69.7,3.3,34.5,220.7
2019-06-27,21.3,7.1,15.0,53.7,0.0,25.6,221.1
2019-06-28,18.4,11.0,14.2,69.1,1.2,23.6,145.2
2019-06-29,18.1,10.9,13.6,73.3,1.6,18.0,125.8
2019-06-30,19.3,11.0,13.9,77.2,1.9,18.4,205.9
2019-07-01,17.2,10.8,13.0,87.8,7.4,11.1,114.4
2019-07-02,17.2,10.0,13.6,79.0,2.9,18.0,92.1
2019-07-03,19.3,11.0,15.0,71.4,3.0,14.7,177.3
2019-07-04,21.3,9.0,15.3,63.5,0.3,18.2,224.8
2019-07-05,20.2,9.0,13.8,71.0,9.2,18.4,110.9
2019-07-06,20.3,8.0,14.2,64.1,1.1,25.4,197.2
2019-07-07,20.1,12.0,15.0,63.4,0.0,21.9,229.8
2019-07-08,19.3,10.0,14.0,65.0,0.0,25.4,231.6
2019-07-09,18.2,8.4,13.8,67.5,0.7,27.1,112.1
2019-07-10,20.6,9.3,14.6,69.1,0.7,27.6,177.8
2019-07-11,19.3,10.0,14.3,74.8,2.1,14.6,192.2
2019-07-12,20.1,10.9,15.4,66.8,1.5,23.6,158.5
2019-07-13,20.2,10.1,14.6,73.4,3.2,18.0,142.9
2019-07-14,19.3,10.9,14.4,72.6,0.9,25.0,139.5
2019-07-15,19.3,10.0,14.1,72.8,1.4,21.9,236.5
2019-07-16,17.9,7.9,12.7,74.9,0.8,14.6,204.8
2019-07-17,19.0,6.4,13.4,72.1,0.3,21.8,177.5
2019-07-18,19.4,10.0,15.1,68.1,0.0,25.2,213.0
2019-07-19,18.4,10.9,14.4,73.1,0.7,20.6,130.2
2019-07-20,18.3,11.3,14.2,73.6,1.0,21.9,122.7
2019-07-21,19.2,10.1,15.0,70.6,1.4,20.6,144.2
2019-07-22,19.3,11.3,14.5,76.7,2.9,22.3,141.6
2019-07-23,20.2,11.0,14.0,76.0,1.3,18.0,146.5
2019-07-24,19.3,10.0,14.5,68.8,0.5,25.4,112.8
2019-07-25,20.3,7.0,13.7,65.2,0.6,18.6,133.0
2019-07-26,18.2,10.0,13.8,72.3,2.6,25.0,103.2
2019-07-27,19.3,9.9,14.3,68.4,0.7,27.1,166.1
2019-07-28,19.2,10.0,14.0,73.3,0.0,23.4,179.7
2019-07-29,19.3,9.0,14.3,70.3,0.0,22.3,191.3
2019-07-30,19.3,8.9,14.2,68.6,0.0,20.2,228.3
2019-07-31,20.2,9.8,14.7,67.0,0.0,24.2,208.5
2019-08-01,19.3,9.0,14.6,74.4,0.0,17.9,187.0
2019-08-02,19.3,11.0,14.4,80.2,2.8,16.9,117.7
2019-08-03,18.1,10.0,13.8,75.2,4.1,30.8,130.5
2019-08-04,19.0,10.0,14.3,71.7,1.5,27.1,145.7
2019-08-05,17.2,11.3,14.4,70.1,0.4,36.2,139.7
2019-08-06,18.3,12.0,14.9,62.8,0.0,28.6,121.6
2019-08-07,19.4,11.0,14.9,63.9,0.0,29.0,215.5
2019-08-08,19.1,10.8,13.9,75.2,0.2,25.3,181.9
2019-08-09,19.4,9.8,14.6,64.2,0.3,25.1,230.6
2019-08-10,20.1,8.0,14.1,69.5,0.0,20.5,197.2
2019-08-11,19.3,9.1,14.5,69.8,0.3,27.6,144.6
2019-08-12,19.5,10.0,15.1,68.3,0.3,27.6,165.1
2019-08-13,19.1,11.0,14.6,76.9,3.8,23.8,109.8
2019-08-14,17.2,10.8,13.8,70.1,5.2,34.7,100.6
2019-08-15,16.3,10.0,13.3,62.4,0.5,29.1,140.8
2019-08-16,16.0,8.0,11.7,85.1,3.6,14.6,185.5
2019-08-17,15.4,10.0,12.8,82.4,4.5,13.4,165.9
2019-08-18,19.4,10.0,14.7,71.1,0.8,17.9,233.9
2019-08-19,16.3,10.3,12.8,74.7,0.7,47.1,206.7
2019-08-20,19.3,7.0,13.4,68.4,0.9,23.6,183.4
2019-08-21,19.4,7.5,14.4,55.6,0.0,21.7,257.2
2019-08-22,19.4,6.0,13.3,69.1,0.0,30.8,256.4
2019-08-23,18.3,11.0,14.6,67.0,0.1,36.1,190.8
2019-08-24,19.0,11.2,14.8,64.4,0.3,32.8,193.8
2019-08-25,19.3,7.4,14.1,66.3,0.1,30.9,197.3
2019-08-26,19.3,8.0,13.4,69.9,0.3,25.4,230.0
2019-08-27,20.2,8.0,14.5,65.8,0.1,31.0,222.1
2019-08-28,29.0,11.0,14.9,69.2,0.5,36.2,181.1
2019-08-29,20.3,9.0,14.8,59.4,0.0,28.6,270.6
2019-08-30,21.3,5.0,13.9,66.8,0.0,25.5,283.7
2019-08-31,18.3,8.0,13.9,72.3,0.1,24.2,208.9
2019-09-01,18.5,9.9,14.0,74.6,0.6,21.8,217.0
2019-09-02,24.2,10.0,14.3,72.5,1.0,19.9,173.1
2019-09-03,20.3,6.0,14.6,65.5,0.0,25.4,262.9
2019-09-04,19.3,10.0,14.9,66.8,1.2,91.5,168.2
2019-09-05,21.3,9.0,14.6,68.0,0.1,21.7,253.4
2019-09-06,20.3,10.0,14.6,64.8,3.3,27.6,242.9
2019-09-07,21.0,9.5,14.6,63.5,0.0,32.7,271.7
2019-09-08,20.4,8.0,14.9,63.6,0.0,23.6,278.6
2019-09-09,19.3,9.0,14.4,67.9,0.0,21.9,220.8
2019-09-10,20.3,5.5,14.2,69.0,2.4,21.6,225.3
2019-09-11,20.3,9.8,14.9,70.0,0.1,20.1,240.3
2019-09-12,21.6,8.4,15.2,67.2,0.3,21.9,217.3
2019-09-13,21.3,11.0,15.6,65.2,0.0,21.6,232.7
2019-09-14,19.2,11.9,14.8,69.7,2.0,25.4,175.6
2019-09-15,19.5,9.0,15.1,62.8,0.0,21.5,253.3
2019-09-16,19.4,10.3,14.9,71.3,0.2,21.9,260.6
2019-09-17,20.3,8.9,13.4,84.0,1.3,17.2,231.3
2019-09-18,18.4,10.0,14.0,82.8,4.6,21.8,199.8
2019-09-19,19.3,11.0,14.2,82.1,11.3,14.6,181.5
2019-09-20,16.2,10.0,12.6,88.0,2.7,20.4,169.6
2019-09-21,21.2,9.3,14.0,77.9,2.7,17.9,226.7
2019-09-22,19.3,8.9,13.7,81.7,1.0,18.0,236.6
2019-09-23,18.3,9.0,13.4,80.6,3.9,18.3,195.4
2019-09-24,20.4,10.0,15.1,77.0,20.8,25.1,216.5
2019-09-25,21.3,11.0,15.4,69.9,3.0,21.9,230.8
2019-09-26,20.3,11.0,15.4,62.4,0.6,28.6,222.0
2019-09-27,18.3,7.4,14.1,71.6,0.3,18.0,242.0
2019-09-28,21.4,8.4,15.0,72.6,0.7,18.0,264.2
2019-09-29,18.3,10.4,13.9,83.9,6.9,21.9,154.2
2019-09-30,20.3,9.4,14.1,77.2,2.9,22.0,175.1
2019-10-01,20.3,8.8,14.2,78.5,1.2,18.1,265.3
2019-10-02,21.2,9.4,14.6,77.9,3.5,24.1,223.2
2019-10-03,16.0,10.0,12.2,82.3,2.5,24.1,151.6
2019-10-04,20.3,8.4,13.8,71.7,0.0,23.6,265.2
2019-10-05,19.3,5.0,12.9,78.3,2.2,17.9,244.9
2019-10-06,21.5,6.8,14.1,76.9,2.0,28.9,221.3
2019-10-07,21.2,7.4,14.1,75.1,1.1,20.2,237.3
2019-10-08,17.3,10.0,12.8,80.3,8.0,14.6,183.2
2019-10-09,20.3,8.0,13.6,71.7,0.3,23.9,167.2
2019-10-10,18.3,9.1,13.9,78.6,2.2,18.0,153.6
2019-10-11,17.3,11.0,13.8,84.0,7.1,21.9,111.8
2019-10-12,20.2,11.0,15.0,70.7,2.0,32.5,143.5
2019-10-13,19.3,9.3,14.7,60.7,0.3,22.1,220.3
2019-10-14,19.3,9.5,13.7,69.6,0.2,17.9,235.9
2019-10-15,19.1,5.0,12.7,79.0,1.7,18.3,234.2
2019-10-16,18.2,9.3,13.4,75.6,1.1,16.6,216.6
2019-10-17,19.3,4.9,13.1,76.1,6.8,16.3,198.1
2019-10-18,19.3,10.0,14.6,75.7,2.0,21.7,228.4
2019-10-19,18.4,10.8,13.9,78.4,5.0,21.6,139.3
2019-10-20,19.3,7.8,13.0,81.0,0.6,20.1,191.6
2019-10-21,20.3,10.0,13.5,84.1,2.8,21.9,240.4
2019-10-22,25.0,9.8,13.6,85.9,6.0,28.5,205.6
2019-10-23,19.3,10.3,13.9,83.2,3.3,20.9,183.9
2019-10-24,18.4,11.3,14.7,75.9,2.7,14.6,198.2
2019-10-25,20.2,10.3,14.6,77.1,2.7,16.4,161.4
2019-10-26,19.3,10.3,14.9,70.1,1.2,21.9,197.1
2019-10-27,19.5,9.0,14.0,78.7,1.1,18.1,214.3
2019-10-28,18.4,10.0,14.2,73.5,0.3,21.7,206.4
2019-10-29,22.3,9.0,14.9,69.5,0.1,20.1,259.6
2019-10-30,21.1,8.3,14.1,74.9,1.1,20.1,246.0
2019-10-31,19.2,10.0,14.4,69.2,0.2,18.4,215.7
2019-11-01,20.3,7.4,13.7,76.9,2.0,20.1,192.4
2019-11-02,18.3,11.3,13.9,82.7,3.2,13.4,215.5
2019-11-03,20.3,9.0,14.6,78.0,2.1,17.9,223.1
2019-11-04,22.3,10.0,15.3,73.0,2.8,20.2,227.4
2019-11-05,21.3,9.0,15.6,69.3,0.7,31.6,212.3
2019-11-06,22.1,8.8,15.1,70.9,1.3,18.0,224.9
2019-11-07,31.0,9.0,15.6,72.5,0.0,20.1,207.7
2019-11-08,21.3,12.0,16.1,69.4,1.7,20.2,209.4
2019-11-09,20.1,11.0,13.8,84.2,7.8,27.6,140.3
2019-11-10,20.3,10.3,15.0,81.5,17.6,20.2,167.8
2019-11-11,21.1,12.0,15.5,81.1,28.8,20.6,124.4
2019-11-12,26.0,11.3,14.5,85.3,29.7,14.8,142.6
2019-11-13,30.0,11.0,14.3,87.1,7.6,14.4,200.2
2019-11-14,19.3,11.0,14.0,85.6,9.4,24.2,139.9
2019-11-15,20.0,9.8,14.1,84.2,9.4,23.6,160.9
2019-11-16,20.3,9.4,14.3,76.6,1.7,36.0,191.4
2019-11-17,20.3,7.0,14.3,76.4,0.1,26.9,245.6
2019-11-18,21.2,8.0,14.6,77.4,1.0,24.6,201.7
2019-11-19,21.3,8.9,14.6,79.9,7.1,25.4,102.9
2019-11-20,20.0,11.8,14.8,79.9,12.9,21.7,107.4
2019-11-21,18.3,11.3,14.1,84.5,5.3,25.5,171.8
2019-11-22,18.3,10.2,13.2,85.9,6.4,22.1,198.4
2019-11-23,19.3,8.0,13.6,80.4,1.6,27.6,207.5
2019-11-24,19.3,10.0,14.1,78.2,3.0,13.4,178.0
2019-11-25,20.3,7.4,14.8,69.5,0.7,27.2,204.0
2019-11-26,20.0,12.0,15.5,69.6,0.4,21.7,173.1
2019-11-27,20.3,10.0,14.6,72.8,0.5,27.6,221.1
2019-11-28,19.2,9.5,14.7,70.6,0.0,24.1,248.6
2019-11-29,21.3,6.5,13.8,78.4,1.4,27.2,219.8
2019-11-30,22.2,12.0,15.6,79.5,7.0,27.2,179.7
2019-12-01,21.3,11.0,15.5,71.8,8.2,21.6,172.3
2019-12-02,17.5,9.9,13.9,72.2,0.7,21.7,191.8
2019-12-03,20.3,9.0,14.1,74.9,0.4,18.0,180.3
2019-12-04,20.3,6.0,14.0,76.8,1.2,20.0,227.7
2019-12-05,21.3,8.5,14.6,71.2,1.2,25.5,225.9
2019-12-06,20.3,6.0,13.1,79.2,1.6,18.3,259.5
2019-12-07,20.3,8.0,14.0,76.0,1.1,28.8,217.2
2019-12-08,19.3,9.4,13.5,84.0,2.5,27.1,190.3
2019-12-09,22.0,8.8,14.4,77.9,1.9,21.6,206.5
2019-12-10,21.3,6.0,13.4,78.7,1.2,18.2,210.8
2019-12-11,20.3,8.0,14.4,76.8,2.7,27.2,202.8
2019-12-12,19.3,9.0,14.0,77.7,1.4,24.2,180.3
2019-12-13,20.3,9.8,14.5,76.4,1.3,24.1,170.8
2019-12-14,17.2,11.0,13.8,87.3,9.6,12.7,151.4
2019-12-15,19.3,12.0,14.7,84.4,6.4,16.9,156.8
2019-12-16,20.2,11.0,15.3,69.9,1.3,21.9,180.4
2019-12-17,19.3,9.0,14.4,73.1,1.1,14.7,216.3
2019-12-18,20.3,10.0,14.9,73.1,2.1,21.8,203.7
2019-12-19,19.3,10.0,14.7,70.0,1.0,22.1,188.4
2019-12-20,20.3,9.0,14.8,69.6,0.5,23.7,220.6
2019-12-21,19.3,11.0,15.0,73.4,2.2,18.2,156.9
2019-12-22,19.3,11.0,14.8,69.4,1.1,23.6,163.6
2019-12-23,19.3,11.0,15.1,63.5,0.3,18.0,192.9
2019-12-24,20.1,10.9,15.4,68.9,0.0,25.8,215.9
2019-12-25,21.2,10.0,15.3,78.7,0.6,20.6,177.1
2019-12-26,19.5,12.0,15.7,73.5,1.0,23.4,172.0
2019-12-27,18.2,10.0,14.2,72.6,0.0,21.8,184.0
2019-12-28,21.3,6.0,13.2,77.7,0.0,14.6,217.6
2019-12-29,22.0,8.0,15.0,76.2,1.0,24.1,206.6
2019-12-30,21.2,10.9,15.1,77.7,7.0,18.1,169.3
2019-12-31,20.3,11.1,14.7,82.2,13.8,25.4,130.9
2020-01-01,20.3,8.0,14.2,81.0,3.3,26.9,211.3
2020-01-02,23.0,8.5,15.5,75.4,1.9,27.1,228.7
2020-01-03,22.2,7.5,14.1,76.2,1.2,21.6,223.0
2020-01-04,21.4,6.0,13.6,74.9,0.1,25.2,277.1
2020-01-05,20.3,7.0,13.8,76.2,0.0,25.3,280.6
2020-01-06,21.3,5.0,13.0,77.7,0.7,25.5,285.8
2020-01-07,21.3,8.0,14.0,74.0,0.0,22.0,248.5
2020-01-08,23.3,5.0,13.0,70.6,0.0,20.2,288.3
2020-01-09,23.3,4.0,13.0,68.5,0.0,24.2,285.4
